country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","13-12-2025 20:00:00",22.969611,72.643500,OZONE,13,45,37
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","13-12-2025 20:00:00",30.379589,76.778328,OZONE,48,51,50
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","13-12-2025 20:00:00",28.6701,76.9254,PM10,47,480,290
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","13-12-2025 20:00:00",28.593883,76.270653,PM10,130,406,195
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","13-12-2025 20:00:00",28.593883,76.270653,NO2,9,22,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","13-12-2025 20:00:00",28.206800,76.799700,SO2,7,15,10
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","13-12-2025 20:00:00",28.376058,77.315741,SO2,5,7,6
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","13-12-2025 20:00:00",12.917348,77.622813,CO,20,34,30
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","13-12-2025 20:00:00",11.55358,76.55521,PM10,37,50,44
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","13-12-2025 20:00:00",11.55358,76.55521,OZONE,18,30,27
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","13-12-2025 20:00:00",13.328028,75.797056,NH3,2,3,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","13-12-2025 20:00:00",15.459706,75.008381,OZONE,32,33,32
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","13-12-2025 20:00:00",15.3714823,75.1160168,PM10,59,88,61
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","13-12-2025 20:00:00",12.920984,77.584908,NO2,9,47,28
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","13-12-2025 20:00:00",12.7816279,77.6299145,PM10,35,152,100
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","13-12-2025 20:00:00",12.7816279,77.6299145,NO2,23,25,24
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","13-12-2025 20:00:00",13.003872,77.664217,OZONE,20,21,20
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","13-12-2025 20:00:00",13.0270199,77.494094,NH3,3,4,4
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","13-12-2025 20:00:00",30.1480566,77.2893471,NH3,1,6,4
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","13-12-2025 20:00:00",34.066206,74.819820,CO,14,26,22
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","13-12-2025 20:00:00",23.80569,86.44268,PM10,93,381,214
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","13-12-2025 20:00:00",23.80569,86.44268,NO2,67,70,69
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","13-12-2025 20:00:00",12.921418,77.502466,NO2,24,30,30
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","13-12-2025 20:00:00",12.921418,77.502466,SO2,5,6,6
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","13-12-2025 20:00:00",12.990328,77.5431385,NO2,20,21,20
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","13-12-2025 20:00:00",12.990328,77.5431385,SO2,7,7,7
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","13-12-2025 20:00:00",12.9135218,77.5950804,OZONE,21,21,21
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","13-12-2025 20:00:00",12.9352049,77.6814488,PM10,90,295,182
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","13-12-2025 20:00:00",23.707909,86.414670,OZONE,9,22,18
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","13-12-2025 20:00:00",15.888653,74.541751,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","13-12-2025 20:00:00",12.9135218,77.5950804,NO2,46,74,55
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","13-12-2025 20:00:00",12.9135218,77.5950804,NH3,4,6,5
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","13-12-2025 20:00:00",12.9135218,77.5950804,CO,42,50,46
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","13-12-2025 20:00:00",17.336318,76.847397,PM2.5,21,63,39
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","13-12-2025 20:00:00",23.707909,86.414670,PM10,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","13-12-2025 20:00:00",23.218135,79.957770,PM2.5,55,305,147
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","13-12-2025 20:00:00",23.218135,79.957770,PM10,53,212,112
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","13-12-2025 20:00:00",23.218135,79.957770,NH3,1,5,3
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","13-12-2025 20:00:00",23.218135,79.957770,SO2,5,7,7
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","13-12-2025 20:00:00",23.50016,80.23284,NO2,24,67,51
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","13-12-2025 20:00:00",23.50016,80.23284,OZONE,10,96,73
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","13-12-2025 20:00:00",24.2613009,80.7231783,PM2.5,9,74,28
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","13-12-2025 20:00:00",26.259242,78.216432,NH3,10,14,12
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","13-12-2025 20:00:00",26.259242,78.216432,CO,9,122,35
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","13-12-2025 20:00:00",22.7289,75.8076,SO2,25,26,26
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","13-12-2025 20:00:00",22.7289,75.8076,OZONE,4,10,8
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-12-2025 20:00:00",22.4310,75.5213,SO2,6,35,13
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-12-2025 20:00:00",22.4310,75.5213,CO,37,125,61
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","13-12-2025 20:00:00",16.7602,77.1428,PM2.5,45,108,64
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","13-12-2025 20:00:00",11.875000,75.373200,NH3,2,2,2
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","13-12-2025 20:00:00",11.875000,75.373200,SO2,5,9,7
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","13-12-2025 20:00:00",8.5149093,76.9435879,PM10,75,123,95
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","13-12-2025 20:00:00",8.5149093,76.9435879,OZONE,8,33,16
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","13-12-2025 20:00:00",23.81748678,79.446246,PM2.5,11,34,22
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","13-12-2025 20:00:00",23.81748678,79.446246,CO,NA,NA,NA
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","13-12-2025 20:00:00",22.9682591,76.064118,PM10,40,146,85
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","13-12-2025 20:00:00",26.203442,78.193251,PM10,74,185,132
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","13-12-2025 20:00:00",26.203442,78.193251,NH3,3,4,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","13-12-2025 20:00:00",12.21041,76.37376,SO2,2,8,5
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","13-12-2025 20:00:00",13.940000,75.555917,PM2.5,34,51,40
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","13-12-2025 20:00:00",13.940000,75.555917,NO2,21,29,26
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","13-12-2025 20:00:00",13.940000,75.555917,NH3,2,4,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","13-12-2025 20:00:00",13.940000,75.555917,SO2,3,7,5
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","13-12-2025 20:00:00",22.6780,75.8559,PM10,14,119,53
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","13-12-2025 20:00:00",23.163174,79.973061,PM2.5,30,52,39
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","13-12-2025 20:00:00",23.163174,79.973061,CO,35,46,40
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","13-12-2025 20:00:00",23.142888,79.916147,PM10,52,142,78
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","13-12-2025 20:00:00",23.264759,77.381568,PM10,70,198,116
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","13-12-2025 20:00:00",23.264759,77.381568,NO2,17,77,35
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","13-12-2025 20:00:00",23.210494,77.425409,PM10,60,300,155
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","13-12-2025 20:00:00",10.532400,76.215900,PM2.5,51,60,57
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","13-12-2025 20:00:00",10.532400,76.215900,SO2,1,1,1
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","13-12-2025 20:00:00",15.347630,76.181767,PM2.5,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","13-12-2025 20:00:00",15.347630,76.181767,NH3,7,8,7
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","13-12-2025 20:00:00",19.0243902,73.0406721,OZONE,7,70,58
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","13-12-2025 20:00:00",19.309073,73.057223,PM2.5,35,200,114
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","13-12-2025 20:00:00",19.309073,73.057223,PM10,63,166,129
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","13-12-2025 20:00:00",19.309073,73.057223,CO,14,53,23
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","13-12-2025 20:00:00",19.309073,73.057223,OZONE,13,92,68
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","13-12-2025 20:00:00",19.786089,72.757971,PM10,85,176,124
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","13-12-2025 20:00:00",19.786089,72.757971,SO2,NA,NA,NA
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","13-12-2025 20:00:00",19.962900,79.298714,PM2.5,16,81,45
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","13-12-2025 20:00:00",23.108440,77.511428,CO,11,105,35
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","13-12-2025 20:00:00",23.108440,77.511428,OZONE,3,44,36
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","13-12-2025 20:00:00",22.624758,75.675238,NH3,2,3,2
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","13-12-2025 20:00:00",22.624758,75.675238,SO2,11,21,15
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","13-12-2025 20:00:00",23.838586,78.759431,SO2,5,25,10
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","13-12-2025 20:00:00",23.8640158,78.80289321,PM2.5,10,213,66
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","13-12-2025 20:00:00",19.854616,75.905894,OZONE,21,75,62
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","13-12-2025 20:00:00",19.25292,73.142019,NH3,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","13-12-2025 20:00:00",19.192056,72.9585188,PM2.5,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","13-12-2025 20:00:00",19.192056,72.9585188,NO2,15,38,26
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","13-12-2025 20:00:00",19.192056,72.9585188,SO2,11,41,18
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","13-12-2025 20:00:00",16.6870449,74.2505872,PM10,66,111,85
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","13-12-2025 20:00:00",24.108970,82.645580,SO2,20,31,25
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","13-12-2025 20:00:00",24.108970,82.645580,OZONE,1,39,18
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","13-12-2025 20:00:00",19.10122,74.73339,NH3,1,27,7
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","13-12-2025 20:00:00",19.10122,74.73339,SO2,7,140,25
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","13-12-2025 20:00:00",20.719516,77.000253,PM10,69,117,92
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","13-12-2025 20:00:00",20.719516,77.000253,CO,10,107,22
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","13-12-2025 20:00:00",19.962900,79.298714,CO,46,80,64
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","13-12-2025 20:00:00",19.9775302,79.2337086,PM2.5,34,162,82
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","13-12-2025 20:00:00",19.9775302,79.2337086,NO2,13,58,35
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","13-12-2025 20:00:00",19.9775302,79.2337086,NH3,3,19,10
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","13-12-2025 20:00:00",19.9775302,79.2337086,CO,34,42,39
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","13-12-2025 20:00:00",20.939198,77.765701,PM2.5,27,156,68
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","13-12-2025 20:00:00",20.939198,77.765701,NH3,1,19,5
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","13-12-2025 20:00:00",20.939198,77.765701,SO2,NA,NA,NA
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","13-12-2025 20:00:00",19.863756,75.321188,CO,16,87,25
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","13-12-2025 20:00:00",19.16485,73.23409,NO2,14,43,24
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","13-12-2025 20:00:00",21.001264,75.565602,PM2.5,73,331,166
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","13-12-2025 20:00:00",21.001264,75.565602,PM10,78,229,126
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","13-12-2025 20:00:00",21.001264,75.565602,CO,16,82,24
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","13-12-2025 20:00:00",24.58434363,80.8549414,PM2.5,45,50,47
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","13-12-2025 20:00:00",16.7143745,74.2426398,CO,27,111,39
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","13-12-2025 20:00:00",18.39963,76.57452,PM2.5,48,240,116
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","13-12-2025 20:00:00",18.39963,76.57452,NH3,6,41,15
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","13-12-2025 20:00:00",20.555712,74.529236,NO2,13,99,39
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","13-12-2025 20:00:00",20.555712,74.529236,NH3,1,24,4
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","13-12-2025 20:00:00",20.555712,74.529236,CO,16,83,38
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","13-12-2025 20:00:00",20.555712,74.529236,OZONE,11,88,57
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","13-12-2025 20:00:00",19.296481,72.840923,PM2.5,56,80,67
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","13-12-2025 20:00:00",18.897756,72.813320,PM2.5,70,195,146
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","13-12-2025 20:00:00",19.000084,72.856730,PM2.5,1,84,20
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","13-12-2025 20:00:00",19.000084,72.856730,PM10,28,76,52
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","13-12-2025 20:00:00",19.000084,72.856730,OZONE,78,225,104
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","13-12-2025 20:00:00",19.060498,72.923356,PM2.5,102,294,195
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","13-12-2025 20:00:00",19.000083,72.813993,PM10,56,156,124
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","13-12-2025 20:00:00",19.000083,72.813993,NH3,5,11,8
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","13-12-2025 20:00:00",19.065931,72.862131,PM10,113,273,150
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","13-12-2025 20:00:00",19.2243333,72.8658113,PM10,71,105,82
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","13-12-2025 20:00:00",19.2243333,72.8658113,CO,18,21,19
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","13-12-2025 20:00:00",19.2243333,72.8658113,OZONE,12,14,13
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","13-12-2025 20:00:00",18.9767,72.8380,NO2,73,162,117
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","13-12-2025 20:00:00",21.152875,79.0517531,PM10,62,200,118
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","13-12-2025 20:00:00",21.152875,79.0517531,NH3,2,25,9
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","13-12-2025 20:00:00",21.143383,79.048912,PM10,64,158,109
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","13-12-2025 20:00:00",19.173852,77.296291,NH3,3,5,4
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","13-12-2025 20:00:00",19.173852,77.296291,OZONE,1,103,84
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","13-12-2025 20:00:00",19.047000,72.874600,SO2,16,17,17
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","13-12-2025 20:00:00",19.10861,72.83622,PM2.5,84,260,143
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","13-12-2025 20:00:00",21.121801,79.04952,PM2.5,68,198,110
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","13-12-2025 20:00:00",21.121801,79.04952,PM10,76,128,97
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","13-12-2025 20:00:00",21.121801,79.04952,CO,3,97,18
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","13-12-2025 20:00:00",19.0863,72.8888,NO2,6,9,7
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","13-12-2025 20:00:00",18.96702,72.84214,PM2.5,46,103,80
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","13-12-2025 20:00:00",18.96702,72.84214,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","13-12-2025 20:00:00",19.1878657,72.8304069,SO2,6,33,15
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","13-12-2025 20:00:00",19.0632143,72.8456324,PM10,108,183,138
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","13-12-2025 20:00:00",19.1653323,72.922099,PM10,34,116,81
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","13-12-2025 20:00:00",19.1653323,72.922099,SO2,6,27,13
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","13-12-2025 20:00:00",19.0364585,72.8954371,PM10,114,142,128
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","13-12-2025 20:00:00",19.0364585,72.8954371,CO,28,80,39
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","13-12-2025 20:00:00",19.083694,72.920967,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","13-12-2025 20:00:00",19.215859,72.831718,PM2.5,30,159,69
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","13-12-2025 20:00:00",19.215859,72.831718,SO2,4,15,7
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","13-12-2025 20:00:00",19.215859,72.831718,CO,10,98,26
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","13-12-2025 20:00:00",18.605770,73.749976,PM10,169,318,238
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","13-12-2025 20:00:00",18.501793,73.927532,OZONE,14,61,46
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","13-12-2025 20:00:00",18.454450,73.854155,NO2,22,97,60
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","13-12-2025 20:00:00",18.454450,73.854155,OZONE,4,82,60
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","13-12-2025 20:00:00",18.573040,73.927715,PM10,126,269,203
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","13-12-2025 20:00:00",18.536457,73.805454,PM2.5,49,287,147
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","13-12-2025 20:00:00",18.536457,73.805454,PM10,83,180,125
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","13-12-2025 20:00:00",18.536457,73.805454,OZONE,2,44,36
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","13-12-2025 20:00:00",18.530085,73.849598,PM2.5,74,309,203
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","13-12-2025 20:00:00",18.530085,73.849598,PM10,109,243,157
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","13-12-2025 20:00:00",17.65439,75.90649,NO2,19,158,76
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","13-12-2025 20:00:00",19.26777,72.97182,PM2.5,37,83,64
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","13-12-2025 20:00:00",19.26777,72.97182,SO2,3,15,6
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","13-12-2025 20:00:00",19.26777,72.97182,CO,8,57,20
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","13-12-2025 20:00:00",19.222279,72.957979,PM10,72,128,90
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","13-12-2025 20:00:00",19.222279,72.957979,NH3,3,3,3
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","13-12-2025 20:00:00",19.235581,73.159121,NO2,16,36,25
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","13-12-2025 20:00:00",18.63673,73.82487,SO2,1,8,4
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","13-12-2025 20:00:00",18.63673,73.82487,CO,22,140,46
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","13-12-2025 20:00:00",18.59051,73.77946,PM2.5,37,332,214
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","13-12-2025 20:00:00",18.59051,73.77946,PM10,81,426,230
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","13-12-2025 20:00:00",18.59051,73.77946,OZONE,1,126,77
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","13-12-2025 20:00:00",18.616318,73.765797,PM2.5,51,406,255
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","13-12-2025 20:00:00",18.616318,73.765797,PM10,110,478,267
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","13-12-2025 20:00:00",18.530085,73.849598,CO,54,161,79
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","13-12-2025 20:00:00"," 16.5038",74.3623,PM2.5,76,305,206
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","13-12-2025 20:00:00"," 16.5038",74.3623,PM10,100,401,185
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","13-12-2025 20:00:00",17.6336264,75.9132495,NO2,11,131,40
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","13-12-2025 20:00:00",20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","13-12-2025 20:00:00",20.021503,73.813844,PM2.5,70,137,103
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","13-12-2025 20:00:00",20.021503,73.813844,NH3,1,19,4
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","13-12-2025 20:00:00",20.021503,73.813844,SO2,2,40,10
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","13-12-2025 20:00:00",19.090337,73.014232,SO2,21,34,25
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","13-12-2025 20:00:00",19.090337,73.014232,OZONE,1,90,58
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","13-12-2025 20:00:00",19.0575752,73.0151367,NO2,1,36,16
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","13-12-2025 20:00:00",19.235581,73.159121,OZONE,9,98,68
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","13-12-2025 20:00:00",19.4458210,72.7988231,PM2.5,60,300,141
